Time yearly_transpiration_mm yearly_evaporation_mm yearly_Psi_LSymMin yearly_Psi_LSymMax yearly_Psi_LApoMin yearly_Psi_LApoMax yearly_Psi_SSymMin yearly_Psi_SSymMax yearly_Psi_SApoMin yearly_Psi_SApoMax yearly_PLC_Leaf_max yearly_PLC_Stem_max yearly_LFMC_min yearly_FMCCanopy_min yearly_dayOfDeath yearly_dayOfStomatalClosure yearly_nbDayLFMC_67 yearly_nbDayLFMC_57 yearly_nbDayLFMC_43 
2042 274.3788 26.4227 -3.648866 0 -3.609564 0 -3.60106 0 -3.589912 0 0 0 64.89434 64.89434 NA 251 17 0 0 
2043 295.6072 30.31308 -3.063327 0 -2.905197 0 -2.893755 0 -2.828981 0 0 0 69.17274 69.17274 NA 218 0 0 0 
2044 239.9084 23.87465 -3.42228 0 -3.377089 0 -3.37853 0 -3.35515 0 0 0 66.96621 66.96621 NA 248 1 0 0 
2045 279.4448 30.34675 -4.594579 0 -4.378036 0 -4.44469 0 -4.32724 0 0 0 58.45324 58.45324 NA 190 36 0 0 
2046 308.9957 30.49935 -3.614352 0 -3.572706 0 -3.583914 0 -3.561329 0 0 0 65.19316 65.19316 NA 254 28 0 0 
2047 288.2316 29.85804 -3.614897 0 -3.537326 0 -3.53174 0 -3.49854 0 0 0 65.1884 65.1884 NA 225 12 0 0 
2048 201.7716 26.43667 -6.857607 0 -6.296682 0 -6.029818 0 -5.87524 0 46.90441 34.75759 34.69377 22.00042 NA 194 165 104 4 
2049 292.7219 29.42442 -3.199509 0 -3.0841 0 -3.054603 0 -3.041523 0 0 0 68.86449 68.86449 NA 211 0 0 0 
2050 153.2951 31.88994 -8.137581 0 -7.769643 0 -6.683903 0 -6.578729 0 84.55229 55.3414 19.2223 8.802878 NA 173 179 158 67 
2051 246.8377 27.02269 -3.953184 0 -3.802525 0 -3.808119 0 -3.743535 0 0 0 62.4854 62.4854 NA 180 19 0 0 
2052 257.9627 27.89745 -4.202928 0 -4.149216 0 -4.208325 0 -4.12236 0 0 0 60.76907 60.76907 NA 214 28 0 0 
2053 274.0725 28.97807 -4.067233 0 -4.009696 0 -4.046235 0 -3.980928 0 0 0 61.67546 61.67546 NA 217 42 0 0 
2054 237.5664 26.79189 -4.469786 0 -4.418046 0 -4.47897 0 -4.392175 0 0 0 59.14708 59.14708 NA 190 27 0 0 
2055 268.4719 27.8585 -3.541142 0 -3.474368 0 -3.46818 0 -3.441934 0 0 0 65.84629 65.84629 NA 210 6 0 0 
2056 267.7533 27.8179 -3.882139 0 -3.776 0 -3.805024 0 -3.728338 0 0 0 63.01398 63.01398 NA 198 8 0 0 
2057 289.3705 29.53596 -3.595794 0 -3.518433 0 -3.506823 0 -3.479752 0 0 0 65.3562 65.3562 NA 230 5 0 0 
2058 307.4914 33.68881 -3.469749 0 -3.389714 0 -3.377928 0 -3.358317 0 0 0 66.50976 66.50976 NA 235 2 0 0 
2059 258.8302 27.49415 -4.320405 0 -4.265309 0 -4.301758 0 -4.237762 0 0 0 60.03035 60.03035 NA 234 24 0 0 
2060 231.8437 25.00706 -3.795906 0 -3.712044 0 -3.743252 0 -3.671284 0 0 0 63.68216 63.68216 NA 207 17 0 0 
2061 341.7291 32.52691 -3.145058 0 -3.046954 0 -3.025898 0 -3.009534 0 0 0 68.98761 68.98761 NA 236 0 0 0 
2062 322.8083 33.41947 -4.855302 0 -4.78519 0 -4.895195 0 -4.750133 0 0 0 57.11873 57.11873 NA 206 22 0 0 
2063 335.3908 30.03353 -2.992749 0 -2.721129 0 -2.714989 0 -2.593697 0 0 0 69.33293 69.33293 NA 227 0 0 0 
2064 294.9367 31.17023 -3.930834 0 -3.857182 0 -3.920972 0 -3.820356 0 0 0 62.64962 62.64962 NA 195 18 0 0 
2065 279.7397 28.02111 -4.133959 0 -4.09766 0 -4.136361 0 -4.079511 0 0 0 61.22232 61.22232 NA 202 17 0 0 
2066 288.4148 28.65652 -3.462155 0 -3.334222 0 -3.315944 0 -3.276265 0 0 0 66.58194 66.58194 NA 210 3 0 0 
2067 250.4873 26.57997 -3.784636 0 -3.712257 0 -3.712592 0 -3.67791 0 0 0 63.77174 63.77174 NA 189 14 0 0 
2068 279.8193 30.53693 -4.281783 0 -4.069306 0 -4.116104 0 -4.042126 0 0 0 60.26874 60.26874 NA 184 24 0 0 
2069 273.49 29.50656 -5.435124 0 -5.408924 0 -5.454814 0 -5.395825 0 0 0 54.60989 54.60989 NA 198 57 25 0 
2070 308.0267 31.92174 -3.870181 0 -3.767273 0 -3.811315 0 -3.720135 0 0 0 63.10486 63.10486 NA 194 8 0 0 
2071 268.8878 29.69727 -6.00352 0 -5.728818 0 -5.722558 0 -5.639666 0 0 0 52.62087 52.62087 NA 185 44 8 0 
2072 270.0899 29.51379 -4.911714 0 -4.893269 0 -4.920368 0 -4.884047 0 0 0 56.84863 56.84863 NA 206 39 1 0 
2073 208.8915 21.7601 -8.525827 0 -7.764126 0 -7.689449 0 -7.597784 0 0 80.80425 46.9941 46.9941 235 189 39 25 0 
2074 251.8884 43.03763 -5.803593 0 -5.802356 0 -5.666323 0 -5.802006 0 32.80158 32.79233 42.25427 42.25427 NA 1 365 3 1 
2075 344.2827 31.64476 -2.714529 0 -2.417411 0 -2.355414 0 -2.272539 0 0 0 69.96724 69.96724 NA NA 0 0 0 
2076 234.3467 30.55764 -6.369707 0 -6.335149 0 -6.407701 0 -6.316444 0 48.05544 47.49541 35.38016 25.77878 NA 205 157 74 22 
2077 256.4084 27.35346 -4.445727 0 -4.41065 0 -4.464789 0 -4.393111 0 0 0 59.28533 59.28533 NA 206 29 0 0 
2078 285.3335 29.21154 -3.528379 0 -3.501693 0 -3.508201 0 -3.48835 0 0 0 65.96293 65.96293 NA 235 9 0 0 
2079 345.8873 34.48309 -3.521712 0 -3.384187 0 -3.340233 0 -3.320937 0 0 0 66.02419 66.02419 NA 212 1 0 0 
2080 304.7119 29.9561 -3.138063 0 -3.023585 0 -3.022889 0 -2.970786 0 0 0 69.00344 69.00344 NA 280 0 0 0 
2081 336.0617 35.05532 -3.061093 0 -2.896829 0 -2.888834 0 -2.818618 0 0 0 69.17781 69.17781 NA 251 0 0 0 
2082 327.6608 32.47984 -3.811856 0 -3.630447 0 -3.598405 0 -3.545855 0 0 0 63.55629 63.55629 NA 222 6 0 0 
2083 265.2273 27.5336 -4.041545 0 -3.984517 0 -4.01432 0 -3.961298 0 0 0 61.8539 61.8539 NA 212 17 0 0 
2084 271.6798 28.93535 -4.248962 0 -4.210508 0 -4.266167 0 -4.199476 0 0 0 60.47473 60.47473 NA 211 33 0 0 
2085 263.9585 26.51248 -4.02599 0 -4.002709 0 -4.014271 0 -3.991069 0 0 0 61.96306 61.96306 NA 215 33 0 0 
2086 288.213 28.08713 -4.529193 0 -4.114325 0 -4.150545 0 -4.096367 0 0 0 58.81202 58.81202 NA 218 28 0 0 
2087 288.6768 28.45812 -3.507209 0 -3.452989 0 -3.429645 0 -3.425879 0 0 0 66.15826 66.15826 NA 203 5 0 0 
2088 225.2677 31.29368 -7.273938 0 -6.815977 0 -6.404822 0 -6.34516 0 62.68381 48.35541 28.28695 15.89505 NA 194 163 149 23 
2089 290.8502 28.9985 -3.903536 0 -3.880947 0 -3.90396 0 -3.869652 0 0 0 62.85276 62.85276 NA 260 26 0 0 
2090 251.9715 27.05994 -5.036991 0 -5.019507 0 -5.075474 0 -5.012421 0 0 0 56.27044 56.27044 NA 209 53 7 0 
2091 310.3547 31.66337 -5.829449 0 -5.804385 0 -5.870148 0 -5.792093 0 0 0 53.1888 53.1888 NA 202 46 25 0 
2092 341.8875 33.01443 -3.042498 0 -2.89329 0 -2.885014 0 -2.825131 0 0 0 69.21999 69.21999 NA 245 0 0 0 
2093 355.8972 34.71811 -5.127914 0 -4.473951 0 -4.033899 0 -4.14697 0 0 0 55.8685 55.8685 NA 203 6 1 0 
2094 330.8123 34.27631 -3.537678 0 -3.13988 0 -3.035656 0 -2.940981 0 0 0 65.87786 65.87786 NA 187 1 0 0 
2095 336.9658 31.52224 -3.311323 0 -3.187396 0 -3.15735 0 -3.144074 0 0 0 68.08422 68.08422 NA 192 0 0 0 
2096 304.139 30.82795 -3.907906 0 -3.818813 0 -3.857973 0 -3.791476 0 0 0 62.82005 62.82005 NA 210 26 0 0 
2097 333.3486 33.10414 -3.142949 0 -2.976298 0 -2.99976 0 -2.915657 0 0 0 68.99238 68.99238 NA 230 0 0 0 
2098 348.0899 35.13474 -4.121645 0 -3.932297 0 -3.886839 0 -3.838933 0 0 0 61.30484 61.30484 NA 177 18 0 0 
2099 263.1996 27.59143 -5.708154 0 -5.686194 0 -5.730358 0 -5.675214 0 0 0 53.60502 53.60502 NA 215 46 24 0 
2100 304.3049 32.288 -3.967435 0 -3.740582 0 -3.790501 0 -3.692694 0 0 0 62.38165 62.38165 NA 146 10 0 0 
