Time yearly_transpiration_mm yearly_evaporation_mm yearly_Psi_LSymMin yearly_Psi_LSymMax yearly_Psi_LApoMin yearly_Psi_LApoMax yearly_Psi_SSymMin yearly_Psi_SSymMax yearly_Psi_SApoMin yearly_Psi_SApoMax yearly_PLC_Leaf_max yearly_PLC_Stem_max yearly_LFMC_min yearly_FMCCanopy_min yearly_dayOfDeath yearly_dayOfStomatalClosure yearly_nbDayLFMC_67 yearly_nbDayLFMC_57 yearly_nbDayLFMC_43 
2041 251.8671 26.45366 -4.406752 0 -4.368963 0 -4.418928 0 -4.353539 0 0 0 59.51249 59.51249 NA 205 47 0 0 
2042 291.6381 27.97569 -3.985461 0 -3.910221 0 -3.97462 0 -3.872601 0 0 0 62.25147 62.25147 NA 222 24 0 0 
2043 298.5304 32.35711 -3.930265 0 -3.869635 0 -3.905546 0 -3.83932 0 0 0 62.65383 62.65383 NA 190 12 0 0 
2044 294.3035 29.98533 -3.311554 0 -3.233931 0 -3.198144 0 -3.19512 0 0 0 68.08181 68.08181 NA 234 0 0 0 
2045 244.5926 28.6457 -4.932636 0 -4.909917 0 -4.956255 0 -4.900228 0 0 0 56.75003 56.75003 NA 193 46 3 0 
2046 188.6192 26.96345 -5.989109 0 -5.965664 0 -6.028964 0 -5.956749 0 37.2571 37.00735 40.15928 32.98116 NA 173 183 58 7 
2047 320.5382 30.57416 -2.809683 0 -2.542212 0 -2.509697 0 -2.416345 0 0 0 69.7498 69.7498 NA NA 0 0 0 
2048 325.5993 32.63054 -3.702814 0 -3.666963 0 -3.661261 0 -3.649037 0 0 0 64.43842 64.43842 NA 203 11 0 0 
2049 316.1703 32.7153 -5.084142 0 -5.057788 0 -5.124169 0 -5.046853 0 0 0 56.06021 56.06021 NA 222 31 5 0 
2050 305.2752 31.66049 -3.836123 0 -3.767499 0 -3.777156 0 -3.733187 0 0 0 63.3668 63.3668 NA 240 15 0 0 
2051 285.0034 29.95752 -4.099779 0 -4.06433 0 -4.104916 0 -4.052482 0 0 0 61.45259 61.45259 NA 207 18 0 0 
2052 257.5828 26.44743 -4.007135 0 -3.978826 0 -3.999246 0 -3.964671 0 0 0 62.09651 62.09651 NA 226 29 0 0 
2053 254.0504 27.52236 -4.230302 0 -4.158749 0 -4.229671 0 -4.122972 0 0 0 60.59326 60.59326 NA 215 69 0 0 
2054 360.9443 34.34102 -2.906173 0 -2.596354 0 -2.586274 0 -2.460943 0 0 0 69.52983 69.52983 NA NA 0 0 0 
2055 235.4145 27.36408 -4.567506 0 -4.478043 0 -4.58999 0 -4.458247 0 0 0 58.60054 58.60054 NA 162 51 0 0 
2056 291.9883 29.98603 -3.627911 0 -3.543311 0 -3.537177 0 -3.501393 0 0 0 65.07509 65.07509 NA 204 5 0 0 
2057 337.8105 33.5505 -3.451732 0 -3.398235 0 -3.399044 0 -3.371487 0 0 0 66.68153 66.68153 NA 255 2 0 0 
2058 187.6797 24.64694 -6.523159 0 -6.496584 0 -6.538047 0 -6.468642 0 52.89429 52.059 33.33254 23.9049 NA 184 173 117 29 
2059 312.655 31.14524 -4.050042 0 -4.026335 0 -4.045066 0 -4.014482 0 0 0 61.79462 61.79462 NA 237 22 0 0 
2060 282.4019 29.22343 -3.476554 0 -3.417063 0 -3.409592 0 -3.387317 0 0 0 66.44535 66.44535 NA 219 3 0 0 
2061 262.1437 29.22851 -4.372213 0 -4.281273 0 -4.323415 0 -4.240564 0 0 0 59.71718 59.71718 NA 183 26 0 0 
2062 308.6371 29.37182 -3.324724 0 -3.153657 0 -3.101164 0 -3.071358 0 0 0 67.94523 67.94523 NA 209 0 0 0 
2063 270.8617 29.31109 -4.66333 0 -4.632266 0 -4.668777 0 -4.616734 0 0 0 58.08685 58.08685 NA 193 28 0 0 
2064 214.7189 30.40843 -6.839215 0 -6.732324 0 -6.789329 0 -6.708489 0 59.86371 59.15041 30.21873 17.65926 NA 180 179 160 23 
2065 313.0318 31.71398 -3.199334 0 -3.064227 0 -3.044817 0 -3.00802 0 0 0 68.86488 68.86488 NA 203 0 0 0 
2066 256.6633 27.8725 -4.4418 0 -4.391698 0 -4.435577 0 -4.366647 0 0 0 59.30804 59.30804 NA 208 33 0 0 
2067 278.5067 29.31315 -3.648464 0 -3.590797 0 -3.597754 0 -3.561964 0 0 0 64.89779 64.89779 NA 214 7 0 0 
2068 296.8103 28.73008 -3.194912 0 -3.075326 0 -3.052906 0 -3.017858 0 0 0 68.87487 68.87487 NA 215 0 0 0 
2069 277.6258 30.67727 -4.425968 0 -4.370701 0 -4.442163 0 -4.343792 0 0 0 59.39999 59.39999 NA 195 30 0 0 
2070 208.5959 25.20183 -6.390914 0 -6.321413 0 -6.454958 0 -6.289167 0 0 0 51.46798 51.46798 NA 157 90 12 0 
2071 227.1095 27.11833 -4.346003 0 -4.248386 0 -4.27354 0 -4.206995 0 0 0 59.87468 59.87468 NA 179 33 0 0 
2072 260.8912 28.12036 -3.64189 0 -3.556885 0 -3.588453 0 -3.5282 0 0 0 64.95428 64.95428 NA 202 5 0 0 
2073 284.1553 30.28524 -3.749829 0 -3.632681 0 -3.646224 0 -3.591817 0 0 0 64.05179 64.05179 NA 208 12 0 0 
2074 252.0042 27.7943 -5.996877 0 -5.961019 0 -6.061055 0 -5.94704 0 0 0 52.64194 52.64194 NA 197 34 14 0 
2075 278.1871 29.23181 -3.573272 0 -3.479868 0 -3.511568 0 -3.433166 0 0 0 65.55635 65.55635 NA 225 4 0 0 
2076 275.4978 28.72443 -4.339105 0 -4.298181 0 -4.372498 0 -4.277997 0 0 0 59.91645 59.91645 NA 215 26 0 0 
2077 249.4988 27.42904 -3.708402 0 -3.672466 0 -3.680033 0 -3.656285 0 0 0 64.39195 64.39195 NA 220 27 0 0 
2078 331.5328 33.43892 -3.309907 0 -3.140778 0 -3.115903 0 -3.069997 0 0 0 68.09897 68.09897 NA 208 0 0 0 
2079 256.1119 27.86438 -6.566716 0 -6.562872 0 -6.593675 0 -6.560951 0 0 0 50.98966 50.98966 NA 213 73 47 0 
2080 286.65 30.61095 -3.854873 0 -3.803108 0 -3.840898 0 -3.791004 0 0 0 63.22202 63.22202 NA 215 13 0 0 
2081 253.5995 29.72665 -5.928845 0 -5.827265 0 -5.942638 0 -5.776475 0 0 0 52.86043 52.86043 NA 194 61 8 0 
2082 233.6472 28.42451 -6.778889 0 -6.763096 0 -6.813386 0 -6.754613 0 60.73177 60.48071 30.04139 22.64997 NA 207 150 129 5 
2083 346.0807 34.15749 -2.91793 0 -2.661222 0 -2.640897 0 -2.536294 0 0 0 69.50307 69.50307 NA NA 0 0 0 
2084 313.5787 33.08588 -5.524291 0 -5.491387 0 -5.56039 0 -5.478126 0 0 0 54.2708 54.2708 NA 192 30 8 0 
2085 247.794 33.41317 -6.939359 0 -6.911878 0 -6.956855 0 -6.885927 0 64.89105 64.17832 28.26362 17.46909 NA 202 155 139 22 
2086 189.0497 35.11099 -7.288872 0 -7.183121 0 -7.162906 0 -7.041683 0 71.90482 68.35252 25.10586 12.04512 NA 165 189 173 32 
2087 255.0624 28.52314 -5.017443 0 -5.003677 0 -5.034032 0 -4.99709 0 0 0 56.35876 56.35876 NA 205 54 5 0 
2088 281.1301 29.84108 -4.644364 0 -4.633283 0 -4.666402 0 -4.627984 0 0 0 58.18684 58.18684 NA 187 26 0 0 
2089 315.1689 33.09657 -3.640251 0 -3.411017 0 -3.372175 0 -3.302278 0 0 0 64.9684 64.9684 NA 207 3 0 0 
2090 241.9081 28.48186 -5.097194 0 -4.895441 0 -4.918419 0 -4.806156 0 0 0 56.0027 56.0027 NA 197 62 1 0 
2091 271.2062 29.61093 -3.627614 0 -3.59486 0 -3.602438 0 -3.584778 0 0 0 65.07767 65.07767 NA 203 11 0 0 
2092 257.5151 28.85021 -6.414894 0 -6.388866 0 -6.459859 0 -6.379077 0 0 0 51.40119 51.40119 NA 201 72 37 0 
2093 236.1103 27.69102 -4.426626 0 -4.408876 0 -4.441845 0 -4.400001 0 0 0 59.39616 59.39616 NA 184 86 0 0 
2094 273.8027 27.60651 -3.605299 0 -3.568418 0 -3.574461 0 -3.549977 0 0 0 65.27248 65.27248 NA 226 8 0 0 
2095 265.7081 28.10995 -4.112198 0 -3.975561 0 -3.994935 0 -3.915379 0 0 0 61.36848 61.36848 NA 199 24 0 0 
2096 277.415 30.15005 -4.606257 0 -4.581793 0 -4.622289 0 -4.56956 0 0 0 58.39024 58.39024 NA 192 57 0 0 
2097 245.586 26.92155 -4.525273 0 -4.501504 0 -4.54145 0 -4.489619 0 0 0 58.83385 58.83385 NA 208 54 0 0 
2098 241.7485 27.28328 -4.851599 0 -4.81461 0 -4.873414 0 -4.796116 0 0 0 57.13668 57.13668 NA 200 71 0 0 
2099 240.9944 26.62702 -6.437503 0 -6.418969 0 -6.468113 0 -6.411465 0 0 0 51.33868 51.33868 NA 208 54 23 0 
2100 254.2594 28.56177 -6.84001 0 -6.472583 0 -6.45934 0 -6.290698 0 0 0 50.29491 50.29491 NA 190 71 10 0 
