Time yearly_transpiration_mm yearly_evaporation_mm yearly_Psi_LSymMin yearly_Psi_LSymMax yearly_Psi_LApoMin yearly_Psi_LApoMax yearly_Psi_SSymMin yearly_Psi_SSymMax yearly_Psi_SApoMin yearly_Psi_SApoMax yearly_PLC_Leaf_max yearly_PLC_Stem_max yearly_LFMC_min yearly_FMCCanopy_min yearly_dayOfDeath yearly_dayOfStomatalClosure yearly_nbDayLFMC_67 yearly_nbDayLFMC_57 yearly_nbDayLFMC_43 
2056 260.3907 27.71634 -4.141566 0 -4.110857 0 -4.139064 0 -4.095502 0 0 0 61.17159 61.17159 NA 186 36 0 0 
2057 251.5581 26.29946 -3.944154 0 -3.912955 0 -3.943213 0 -3.897355 0 0 0 62.55152 62.55152 NA 186 25 0 0 
2058 286.4648 29.38847 -3.237604 0 -3.1109 0 -3.063661 0 -3.06182 0 0 0 68.77845 68.77845 NA 223 0 0 0 
2059 276.1111 28.54395 -3.346802 0 -3.240702 0 -3.205955 0 -3.190497 0 0 0 67.71867 67.71867 NA 217 0 0 0 
2060 319.8776 31.85297 -2.782433 0 -2.45705 0 -2.415752 0 -2.299568 0 0 0 69.81201 69.81201 NA NA 0 0 0 
2061 221.8702 26.88609 -5.178362 0 -5.132165 0 -5.216002 0 -5.110649 0 17.92551 17.54916 49.62834 44.00941 NA 179 123 24 0 
2062 312.5192 31.41954 -3.388313 0 -3.284346 0 -3.271097 0 -3.232363 0 0 0 67.30069 67.30069 NA 217 0 0 0 
2063 227.7102 25.50054 -4.399615 0 -4.347967 0 -4.410814 0 -4.322142 0 0 0 59.55453 59.55453 NA 175 30 0 0 
2064 296.3477 30.43171 -4.779718 0 -4.767192 0 -4.792182 0 -4.760929 0 0 0 57.49062 57.49062 NA 222 34 0 0 
2065 249.9767 28.07859 -4.951504 0 -4.905491 0 -4.991557 0 -4.885157 0 0 0 56.66182 56.66182 NA 181 34 1 0 
2066 289.4817 29.01348 -3.366761 0 -3.274947 0 -3.243199 0 -3.23724 0 0 0 67.51641 67.51641 NA 220 0 0 0 
2067 268.9218 26.99122 -3.892065 0 -3.851829 0 -3.870815 0 -3.831711 0 0 0 62.93898 62.93898 NA 212 17 0 0 
2068 274.9706 27.82329 -4.320057 0 -4.286865 0 -4.335966 0 -4.270268 0 0 0 60.03248 60.03248 NA 227 43 0 0 
2069 235.0977 24.28041 -3.725287 0 -3.661862 0 -3.686859 0 -3.630421 0 0 0 64.25239 64.25239 NA 207 9 0 0 
2070 312.4946 31.87862 -3.886838 0 -3.820732 0 -3.843139 0 -3.787679 0 0 0 62.97842 62.97842 NA 220 18 0 0 
2071 261.5949 26.86935 -3.997887 0 -3.939091 0 -3.961772 0 -3.914458 0 0 0 62.16242 62.16242 NA 216 19 0 0 
2072 249.2247 26.35144 -4.6614 0 -4.632649 0 -4.670651 0 -4.626137 0 0 0 58.09699 58.09699 NA 212 46 0 0 
2073 313.9994 33.07554 -3.594003 0 -3.538013 0 -3.540967 0 -3.510018 0 0 0 65.37203 65.37203 NA 214 7 0 0 
2074 356.2824 35.99826 -2.461404 0 -2.017717 0 -1.861046 0 -1.799231 0 0 0 70.54815 70.54815 NA NA 0 0 0 
2075 279.7466 31.1337 -4.893324 0 -4.846037 0 -4.960265 0 -4.835795 0 0 0 56.936 56.936 NA 201 32 1 0 
2076 312.3139 32.19249 -3.661549 0 -3.576764 0 -3.597379 0 -3.534371 0 0 0 64.78595 64.78595 NA 213 6 0 0 
2077 281.5279 29.2383 -4.783045 0 -4.744666 0 -4.797097 0 -4.734162 0 0 0 57.47401 57.47401 NA 189 38 0 0 
2078 259.2089 27.56783 -4.014072 0 -3.981473 0 -4.024908 0 -3.965797 0 0 0 62.04726 62.04726 NA 174 22 0 0 
2079 315.554 31.43323 -3.45274 0 -3.36346 0 -3.350883 0 -3.318819 0 0 0 66.67187 66.67187 NA 204 1 0 0 
2080 285.5139 29.98871 -4.152757 0 -4.11549 0 -4.171633 0 -4.096957 0 0 0 61.09729 61.09729 NA 213 31 0 0 
2081 341.8406 32.41377 -2.645815 0 -2.353591 0 -2.267297 0 -2.213123 0 0 0 70.12458 70.12458 NA NA 0 0 0 
2082 351.2625 33.55658 -2.850837 0 -2.536959 0 -2.518024 0 -2.383299 0 0 0 69.65591 69.65591 NA NA 0 0 0 
2083 293.8703 31.0302 -4.297626 0 -4.285847 0 -4.31656 0 -4.283197 0 0 0 60.17043 60.17043 NA 218 43 0 0 
2084 326.1521 31.63148 -3.300196 0 -3.225849 0 -3.210151 0 -3.188675 0 0 0 68.20048 68.20048 NA 227 0 0 0 
2085 268.4132 28.11021 -4.360071 0 -4.318549 0 -4.388558 0 -4.299965 0 0 0 59.78991 59.78991 NA 200 17 0 0 
2086 299.499 30.79791 -3.408288 0 -3.317373 0 -3.294578 0 -3.271916 0 0 0 67.10318 67.10318 NA 235 0 0 0 
2087 272.8282 28.54758 -4.015561 0 -3.977685 0 -3.996201 0 -3.958746 0 0 0 62.03671 62.03671 NA 225 21 0 0 
2088 340.3215 34.64212 -2.611365 0 -2.240787 0 -2.137292 0 -2.105202 0 0 0 70.20356 70.20356 NA NA 0 0 0 
2089 333.2263 31.79923 -2.537998 0 -2.18503 0 -2.052272 0 -2.012412 0 0 0 70.37199 70.37199 NA NA 0 0 0 
2090 327.2711 31.25127 -2.528246 0 -1.965796 0 -1.830105 0 -1.688676 0 0 0 70.3944 70.3944 NA NA 0 0 0 
2091 287.021 29.48545 -3.279708 0 -3.175805 0 -3.133838 0 -3.137487 0 0 0 68.41661 68.41661 NA 226 0 0 0 
2092 212.5938 28.16111 -5.738693 0 -5.704233 0 -5.774405 0 -5.686607 0 30.26057 29.81608 43.33059 34.01892 NA 181 172 41 0 
2093 285.802 27.74873 -3.565463 0 -3.506131 0 -3.500839 0 -3.476464 0 0 0 65.62634 65.62634 NA 216 7 0 0 
2094 278.1043 29.41071 -4.120843 0 -4.06178 0 -4.11653 0 -4.044734 0 0 0 61.31023 61.31023 NA 219 24 0 0 
2095 241.7899 27.22448 -4.262061 0 -4.226654 0 -4.279544 0 -4.209972 0 0 0 60.39213 60.39213 NA 194 27 0 0 
2096 284.5326 31.0736 -4.125679 0 -4.078955 0 -4.101351 0 -4.055593 0 0 0 61.27775 61.27775 NA 204 22 0 0 
2097 260.7917 27.84968 -5.159295 0 -5.133262 0 -5.192859 0 -5.120294 0 0 0 55.73306 55.73306 NA 214 92 15 0 
2098 335.6063 33.67674 -2.716517 0 -2.41469 0 -2.344266 0 -2.269573 0 0 0 69.96269 69.96269 NA NA 0 0 0 
2099 299.2868 29.63936 -3.408353 0 -3.287886 0 -3.26438 0 -3.23865 0 0 0 67.10255 67.10255 NA 189 0 0 0 
2100 308.8104 30.84445 -3.720283 0 -3.626662 0 -3.624117 0 -3.583047 0 0 0 64.29362 64.29362 NA 212 7 0 0 
