Time yearly_transpiration_mm yearly_evaporation_mm yearly_Psi_LSymMin yearly_Psi_LSymMax yearly_Psi_LApoMin yearly_Psi_LApoMax yearly_Psi_SSymMin yearly_Psi_SSymMax yearly_Psi_SApoMin yearly_Psi_SApoMax yearly_PLC_Leaf_max yearly_PLC_Stem_max yearly_LFMC_min yearly_FMCCanopy_min yearly_dayOfDeath yearly_dayOfStomatalClosure yearly_nbDayLFMC_67 yearly_nbDayLFMC_57 yearly_nbDayLFMC_43 
2083 258.0419 27.39251 -3.451978 0 -3.371295 0 -3.37806 0 -3.330953 0 0 0 66.67917 66.67917 NA 207 2 0 0 
2084 293.3856 29.70389 -4.127808 0 -4.076206 0 -4.124668 0 -4.05856 0 0 0 61.26348 61.26348 NA 219 14 0 0 
2085 321.9834 32.37742 -3.122388 0 -2.974056 0 -2.995147 0 -2.927478 0 0 0 69.03892 69.03892 NA 260 0 0 0 
2086 245.8698 26.98377 -4.455777 0 -4.401936 0 -4.501317 0 -4.375081 0 0 0 59.2274 59.2274 NA 208 48 0 0 
2087 332.6791 30.86946 -2.63391 0 -2.399733 0 -2.343882 0 -2.316769 0 0 0 70.15186 70.15186 NA NA 0 0 0 
2088 316.6314 31.82749 -3.087116 0 -2.907924 0 -2.932149 0 -2.833123 0 0 0 69.11882 69.11882 NA 217 0 0 0 
2089 310.409 30.23055 -2.456261 0 -1.986148 0 -1.825089 0 -1.752373 0 0 0 70.55999 70.55999 NA NA 0 0 0 
2090 294.6198 31.27091 -4.740713 0 -4.71003 0 -4.765574 0 -4.695229 0 0 0 57.68717 57.68717 NA 210 38 0 0 
2091 305.7155 31.7151 -4.598953 0 -4.560827 0 -4.643877 0 -4.545404 0 0 0 58.42961 58.42961 NA 199 28 0 0 
2092 331.5207 34.46488 -4.163544 0 -4.118303 0 -4.179256 0 -4.098155 0 0 0 61.02606 61.02606 NA 211 17 0 0 
2093 292.4964 28.28322 -3.31732 0 -3.226423 0 -3.175185 0 -3.180975 0 0 0 68.02187 68.02187 NA 229 0 0 0 
2094 364.9064 36.1598 -3.485586 0 -3.371475 0 -3.385185 0 -3.323665 0 0 0 66.36024 66.36024 NA 212 2 0 0 
2095 272.5339 29.21992 -4.950907 0 -4.904767 0 -4.990187 0 -4.882203 0 0 0 56.6646 56.6646 NA 213 42 2 0 
2096 264.3022 30.53252 -5.305458 0 -5.278693 0 -5.337363 0 -5.26662 0 0 0 55.12334 55.12334 NA 195 30 8 0 
2097 267.5896 27.0818 -3.333339 0 -3.215106 0 -3.182445 0 -3.15599 0 0 0 67.85646 67.85646 NA 221 0 0 0 
2098 266.1409 28.49938 -3.87165 0 -3.854492 0 -3.869268 0 -3.846829 0 0 0 63.09367 63.09367 NA 208 43 0 0 
2099 252.5164 28.50879 -5.316398 0 -5.283168 0 -5.348238 0 -5.266553 0 0 0 55.07905 55.07905 NA 189 50 8 0 
2100 318.5686 31.34216 -3.164471 0 -3.049504 0 -3.03195 0 -2.993591 0 0 0 68.94369 68.94369 NA 223 0 0 0 
