Time yearly_transpiration_mm yearly_evaporation_mm yearly_Psi_LSymMin yearly_Psi_LSymMax yearly_Psi_LApoMin yearly_Psi_LApoMax yearly_Psi_SSymMin yearly_Psi_SSymMax yearly_Psi_SApoMin yearly_Psi_SApoMax yearly_PLC_Leaf_max yearly_PLC_Stem_max yearly_LFMC_min yearly_FMCCanopy_min yearly_dayOfDeath yearly_dayOfStomatalClosure yearly_nbDayLFMC_67 yearly_nbDayLFMC_57 yearly_nbDayLFMC_43 
2063 238.6738 26.14092 -3.938259 0 -3.891125 0 -3.920205 0 -3.867559 0 0 0 62.59486 62.59486 NA 158 43 0 0 
2064 211.7707 26.84868 -6.604526 0 -6.593776 0 -6.622474 0 -6.584508 0 55.79073 55.51275 32.14365 25.7696 NA 182 175 138 32 
2065 232.9074 26.14903 -4.882771 0 -4.830432 0 -4.946634 0 -4.807983 0 0 0 56.98643 56.98643 NA 169 57 1 0 
2066 276.7361 31.36972 -4.317383 0 -4.252585 0 -4.30385 0 -4.220354 0 0 0 60.04884 60.04884 NA 184 25 0 0 
2067 295.6865 31.13011 -4.45964 0 -4.431689 0 -4.48044 0 -4.417714 0 0 0 59.20521 59.20521 NA 185 20 0 0 
2068 182.8506 30.17651 -7.639582 0 -7.606914 0 -7.614731 0 -7.537983 0 80.97363 79.67137 21.33946 14.47892 NA 179 179 163 55 
2069 247.1122 27.8395 -5.166917 0 -5.128639 0 -5.200111 0 -5.110674 0 0 0 55.70041 55.70041 NA 176 63 4 0 
2070 332.6427 33.90581 -3.537038 0 -3.429803 0 -3.456891 0 -3.376186 0 0 0 65.8837 65.8837 NA 202 2 0 0 
2071 251.6307 27.69845 -4.802604 0 -4.775239 0 -4.812832 0 -4.761557 0 0 0 57.37678 57.37678 NA 191 54 0 0 
2072 214.443 23.03042 -4.767212 0 -4.719729 0 -4.801225 0 -4.697058 0 0 0 57.55329 57.55329 NA 195 76 0 0 
2073 287.512 31.48906 -4.485019 0 -4.436409 0 -4.49374 0 -4.412104 0 0 0 59.06032 59.06032 NA 208 55 0 0 
2074 170.2949 31.92955 -8.020015 0 -7.983485 0 -7.974002 0 -7.868716 0 86.99122 85.35175 18.60848 13.02457 NA 143 212 176 91 
2075 306.0127 31.83976 -3.87512 0 -3.843982 0 -3.862075 0 -3.827714 0 4.447974 4.365741 61.57268 61.57268 NA 209 21 0 0 
2076 187.0024 23.92878 -5.7693 0 -5.747117 0 -5.792825 0 -5.738587 0 31.35748 31.13756 42.85646 35.46305 NA 178 180 121 1 
2077 213.9104 34.74221 -6.203157 0 -5.964884 0 -6.03146 0 -5.851338 0 37.23522 34.11002 39.4972 27.8783 NA 147 207 71 8 
2078 271.7016 29.62263 -4.005515 0 -3.96443 0 -4.002621 0 -3.943888 0 0 0 62.10803 62.10803 NA 195 30 0 0 
2079 268.4402 30.351 -4.819159 0 -4.790837 0 -4.836687 0 -4.777563 0 0 0 57.29511 57.29511 NA 183 46 0 0 
2080 215.5892 31.21247 -6.266786 0 -6.201555 0 -6.300422 0 -6.163354 0 44.07462 42.94794 37.01217 25.6272 NA 178 180 62 4 
2081 233.6015 26.6941 -5.75109 0 -5.648822 0 -5.740877 0 -5.597688 0 0 0 53.45568 53.45568 NA 176 82 10 0 
2082 241.3112 27.75795 -5.48722 0 -5.407394 0 -5.498478 0 -5.385546 0 0 0 54.41044 54.41044 NA 187 85 19 0 
2083 224.4963 32.34015 -6.465393 0 -6.418256 0 -6.502561 0 -6.388184 0 50.54766 49.64553 34.27744 23.07403 NA 180 179 130 7 
2084 233.5806 28.88216 -6.454104 0 -6.444316 0 -6.485436 0 -6.439254 0 51.32918 51.17739 34.0527 32.18412 NA 187 158 101 2 
2085 155.6314 17.45623 -7.413375 0 -7.099773 0 -7.004069 0 -6.798722 0 69.84078 61.73856 25.53631 13.02313 195 148 42 21 9 
2086 192.0704 27.32488 -5.599645 0 -5.569628 0 -5.635038 0 -5.558945 0 26.96407 26.71236 44.9415 37.88606 NA 1 296 85 0 
2087 232.3797 30.73542 -5.959655 0 -5.884171 0 -5.952383 0 -5.837947 0 35.00101 33.7498 41.00002 30.98047 NA 168 179 31 3 
2088 227.6127 32.29193 -6.262783 0 -6.245228 0 -6.295292 0 -6.237664 0 45.37015 45.14526 36.59685 29.04312 NA 180 181 100 16 
2089 167.3989 16.67837 -7.625068 0 -7.045727 0 -6.117893 0 -6.253915 0 68.4574 45.62864 25.57354 13.47073 178 153 19 7 2 
2090 243.1003 31.80667 -5.174175 0 -5.170948 0 -5.190322 0 -5.169441 0 18.62047 18.59308 49.41587 46.61944 NA 1 231 23 0 
2091 204.4675 30.05109 -7.207696 0 -7.1808 0 -7.211873 0 -7.139751 0 71.84853 70.84156 25.30121 16.46223 NA 177 176 161 37 
2092 210.924 34.50428 -7.297692 0 -7.267869 0 -7.324736 0 -7.233695 0 73.91283 73.11439 24.4213 16.80363 NA 192 167 146 31 
2093 207.8806 21.348 -7.624892 0 -7.541982 0 -7.50255 0 -7.383347 0 79.74413 76.49508 21.78138 13.62694 241 181 52 23 2 
2094 205.1494 39.29318 -6.067479 0 -6.064738 0 -6.084683 0 -6.062511 0 40.07565 40.01147 38.95439 35.89776 NA 1 365 80 13 
2095 209.189 29.91176 -7.414197 0 -6.801043 0 -6.221192 0 -6.12707 0 62.96874 42.02193 27.84371 13.87422 NA 189 168 143 21 
2096 183.9296 19.92021 -8.38291 0 -8.217264 0 -7.586236 0 -7.494654 0 89.85044 78.81123 17.03141 9.568282 238 176 52 34 12 
2097 206.1415 40.48722 -6.004254 0 -6.002965 0 -5.892198 0 -6.002676 0 38.30926 38.30107 39.74609 33.95823 NA 1 365 100 2 
2098 185.5891 30.30346 -6.59905 0 -6.538822 0 -6.630965 0 -6.506753 0 54.15506 53.19822 32.75878 20.47516 NA 144 206 188 50 
2099 270.1257 29.89131 -5.317545 0 -5.175208 0 -5.281011 0 -5.151112 0 0 0 55.07442 55.07442 NA 188 81 4 0 
2100 181.7171 19.01401 -7.960344 0 -7.572369 0 -6.88131 0 -6.697602 0 80.363 58.86097 21.00457 9.856596 213 171 40 17 3 
